product_name,brands,nova_group,environmental_score_score,carbon_footprint_combined,nutrition_score_combined
"Aiguillettes de poulet, sauce normande et son riz","Casino,Groupe Casino",4.0,37.0,495.0,4.0
Dés de dinde,Wassila,4.0,41.0,507.0,15.0
Sandwich Dinde sauce saveur kebab Halal Wassila,Wassila,4.0,57.0,69.55,10.0
Sandwich Poulet rôti,Wassila,4.0,45.0,75.46,10.0
Taboulé au Poulet Rôti,Casino,4.0,66.0,46.55,4.0
Blanc de poulet fumé au bois de hêtre 4 tranches,Casino,4.0,16.0,431.2,3.0
JAMBON CHEDDAR Extra mie,Casino,4.0,41.0,153.18,15.0
Poulet Crudités,Casino,4.0,42.0,106.82,5.0
2 Tartares de Saumon fumé - Ciboulette citron,"Casino Délices, Casino",3.0,10.0,508.75,12.0
Blanquette de Veau à la crème fraiche et aux légumes,Casino,4.0,13.0,461.25,2.0
Spaghetti bolognaise,Casino,4.0,52.0,429.6,4.0
Tartiflette,Casino,4.0,69.0,51.8,5.0
Hachis parmentier Pur Bœuf,Casino BIO,4.0,32.0,716.0,5.0
Raviolis au boeuf bio,Casino,3.0,57.0,121.72,5.0
Sandwich Poulet Caesar - Sauce au fromage Italien,Casino,4.0,37.0,121.52,4.0
Blanc de Dinde fumé 4 tranches,Casino,4.0,15.0,565.5,3.0
Wrap Poulet Sauce au fromage blanc et au fromage,Casino,4.0,41.0,117.6,5.0
Sandwich poulet rôti moutarde,Casino,4.0,37.0,146.02,5.0
Poulet à l'indienne mayonnaise allégée en matières grasses,Casino,4.0,39.0,195.02,5.0
4 Steaks hachés pur boeuf 15% MG,Casino,1.0,13.0,3580.0,7.0
2 Steaks hachés pur boeuf 15%MG,Casino,1.0,4.0,3580.0,7.0
4 steaks hachés pur boeuf façon bouchère,Casino,1.0,14.0,3580.0,6.0
10 Steaks Hachés pur boeuf 10% Mat.Gr.,Casino,1.0,4.0,3580.0,5.0
10 Steaks hachés pur boeuf 15% mat Gr,Casino,1.0,9.0,3580.0,7.0
Filet de poulet fumé au bois de hêtre,Casino,4.0,16.0,431.2,2.0
Salade de Pâtes Légumes et Poulet,Casino,4.0,27.0,55.86,4.0
Pizza bolognaise cuite sur pierre,Casino,4.0,57.0,311.46,7.0
Plateau de mini nems 7 minis nems au porc 7 mini nems au poulet Sauce nuoc-mam,"Casino Saveurs d'Ailleurs, Casino",4.0,32.0,152.6,7.0
"Salade au poulet : pâtes, salade, œuf,émincés de poulet rôti",Casino,4.0,27.0,61.25,2.0
Boudins blancs à la truffe d'été 1.1%,Casino,4.0,80.0,304.7,19.0
Le Subtil Saumon fumé élevé en Norvege label rouge,Casino Delices,3.0,10.0,633.75,15.0
Lardons de dinde fumés halal,Wassila,4.0,44.0,559.0,26.0
Blanc de poulet Braisé 4 tranches,Casino,4.0,15.0,431.2,3.0
Quiche lorraine pâte pur beurre,Casino,4.0,43.0,59.2,15.0
2 Quiches lorraines pâte brisée pur beurre,Casino,4.0,35.0,93.24,17.0
4 Steaks haché pur boeuf façon bouchère,Casino,1.0,9.0,3580.0,5.0
Gratin endives jambon surgelé,Casino,4.0,37.0,88.8,3.0
Lasagnes Bolognaise,Casino,4.0,67.0,537.0,3.0
Lasagnes Saumon Poireaux,Casino,4.0,47.0,61.35,4.0
Lasagnes Bolognaise,Casino,4.0,49.0,644.4,6.0
Cervelas supérieur,Casino,4.0,18.0,592.0,21.0
Hachis parmentier,Casino,4.0,33.0,733.9,4.0
Lasagnes à la bolognaise,Casino,4.0,45.0,429.6,4.0
Gratin de coquillettes jambon emmental,Casino,4.0,54.0,88.8,5.0
Gratin de ravioles champignons poulet rôti à la crème fraîche,Casino,4.0,54.0,49.0,11.0
Salade poulet emmental 100g avec vinaigrette,Casino,4.0,23.0,56.35,2.0
Moussaka Aubergine - Boeuf surgelée,Casino,4.0,19.0,465.4,2.0
Éminces de saumon fumé,"Casino Bio,Casino",3.0,44.0,631.8,16.0
Bagel saumon fumé concombre,Casino,4.0,58.0,113.3,7.0
Moussaka au bœuf et à l'agneau,CASINO SAVEURS D'AILLEURS,4.0,-9.0,250.6,16.0
Croquemonsieur à poêler,Casino,4.0,38.0,133.2,15.0
Saumon à l'oseille et son riz basmati,Casino,4.0,25.0,136.5,4.0
Chili con carné,"Casino Saveurs d'Ailleurs,Casino",4.0,14.0,644.4,3.0
Véritable Jambon Persillé de Bourgogne,Casino,4.0,17.0,458.8,11.0
Cheeseburger,Casino,4.0,4.0,1220.78,14.0
Maxi bacon cheeseburger,Casino,4.0,4.0,950.88,15.0
Sandwich Trio poulet rôti pain de mie complet,Casino,4.0,42.0,149.45,5.0
Saumon cuit et fumé Sauce fromage frais aneth Pain de mie au pavot,Casino,4.0,71.0,90.0,6.0
Sandwich gourmand - Jambon italien sauce au fromage frais,Casino,4.0,53.0,111.0,14.0
Brioche fourrée au saucisson pistaché à la Lyonnaise,"Casino Ca Vient D'Ici,Casino",4.0,36.0,351.5,17.0
Blanc de poulet doré au four,Casino,4.0,21.0,431.2,3.0
Blanc de dinde 6 tranches,Casino,4.0,15.0,565.5,3.0
Quenelles de volaille au naturel,Casino,3.0,33.0,84.5,9.0
Flammekueche,"Casino Ca Vient D'Ici, Casino",4.0,55.0,103.6,14.0
Chili con carne,"Casino Saveurs d'Ailleurs, Casino",4.0,-5.0,447.5,2.0
Saumon fumé élevé en Norvège,Casino,3.0,10.0,630.5,16.0
Bœuf Bourguignon et ses Tagliatelles,Casino,4.0,17.0,823.12,0.0
Raviolis au boeuf BIO,"Casino Bio,Casino",3.0,100.0,121.72,5.0
Filet de poulet doré au four,Casino,4.0,16.0,480.2,2.0
Mini Viennois jambon emmental,Casino,4.0,32.0,218.3,15.0
Mini viennois poulet emmental,Casino,4.0,42.0,127.4,12.0
Saumon rouge du Pacifique fumé,Casino,3.0,29.0,630.5,16.0
Pizza à Pâte fine - Poulet et Légumes Grillés,Casino,4.0,81.0,52.92,3.0
Nuggets de poulet (100% filet),Casino,4.0,31.0,210.21,1.0
Cordons bleus de poulet (100% filet),Casino,4.0,33.0,478.16,5.0
6 Crêpes Jambon Champignons Emmental,Casino,4.0,42.0,59.2,4.0
Aiguillettes de Poulet,Casino,4.0,22.0,118.58,0.0
Saveurs d’Ailleurs - Minis Samossas au Bœuf,Casino,4.0,16.0,977.34,13.0
2 Galettes au blé noir Jambon Emmental,"Casino Ca Vient D'Ici, Casino",4.0,76.0,150.96,13.0
Merguez de volaille,Casino,4.0,3.0,455.0,17.0
Grande pizza royale cuite sur pierre,Casino,4.0,39.0,64.38,4.0
Pizza Poulet Sauce Barbecue,Casino,4.0,67.0,40.67,4.0
Mini knacks au fromage fondu,Casino,4.0,4.0,569.8,20.0
Tartiflette au reblochon de Savoie Label rouge,"Casino Ca Vient D'Ici, Casino",4.0,63.0,74.0,11.0
Tartiflette au Reblochon de Savoie,"Casino Ca Vient D'Ici, Casino",4.0,75.0,74.0,11.0
Hachis parmentier,Casino,4.0,33.0,744.64,4.0
Gratin d'endives Au Jambon,Casino,4.0,72.0,96.2,6.0
Poulet de Challans et mogettes de vendée,"Casino Ca Vient D'Ici, Casino",4.0,22.0,22.2,0.0
Steaks hachés race limousin façon bouchère,Casino,1.0,18.0,3580.0,6.0
Steaks hachés ronds,Casino,1.0,13.0,3580.0,7.0
Pavé de jambon gratin dauphinois,Casino,4.0,74.0,162.8,3.0
Poulet aux champignons et torti,Casino,4.0,23.0,130.83,4.0
Semoule Poulet et Petits Légumes sans gluten,Casino,4.0,23.0,104.86,1.0
Poulet aux olives et Torti sans gluten,Casino,4.0,23.0,87.22,3.0
Petit salé aux lentilles vertes,Casino,4.0,57.0,103.6,4.0
Cheeseburgers halal,Wassila,4.0,1.0,608.6,12.0
Rillettes de poulet au piment de Cayenne,Casino,3.0,25.0,441.0,18.0
Salade poulet emmental,Casino,4.0,23.0,49.0,0.0
Salade caesar poulet parmesan,Casino,4.0,46.0,78.4,1.0
Tarte saumon - Saumon et poireaux,Casino,4.0,41.0,131.35,4.0
Rôti de poulet viande 100% filet qualité supérieure.,Casino,4.0,46.0,480.2,3.0
Boudins blancs au foie de canard,Casino,3.0,104.0,399.6,17.0
Salade de pâtes torsades et de poulet rôti,Casino,4.0,23.0,132.3,1.0
20 Mini Canapés,Casino,4.0,77.0,67.65,12.0
Pain spécial au Comté & Jambon cru de la forêt noire IGP à la moutarde à l'ancienne,Méchamment Bon,4.0,10.0,71.78,13.0
Sauce bolognaise pur boeuf,Casino Bio,3.0,39.0,501.2,-2.0
Blanc de poulet Bio qualité supérieure,"Casino Bio, Casino",3.0,36.0,441.0,3.0
Moricette au pavot jambon beurre et pousse de betterave,Eat's Good,4.0,26.0,155.4,11.0
Volaille et lentilles aux petits légumes,"Casino, Casino Bio",4.0,109.0,98.0,5.0
Paëlla royale,Casino,4.0,28.0,68.11,2.0
"Pizza saumon fumé, courgettes grillées et aneth Bio","Casino Bio,Casino",3.0,75.0,66.55,16.0
Galette au blé noir Lardons Chèvre,Casino,4.0,83.0,171.68,13.0
Blanquette de veau riz et mélange de légumes,"Méchamment bon by Casino,Casino",4.0,1.0,174.25,2.0
Filet de poulet à la crème et penne mezze penne,"Méchamment bon by Casino, Casino",4.0,29.0,142.1,4.0
Emincés de saumon fumé BIO au pavot,"Casino Bio, Casino",4.0,30.0,605.8,16.0
Emincés de saumon fumé aux herbes aromatiques et épices,"Casino Bio, Casino",3.0,30.0,592.8,20.0
Pizza jambon fromage,Casino,4.0,53.0,110.26,14.0
Pizza chèvre et lardons,Casino,4.0,44.0,114.7,13.0
Pizza poulet et légumes grillés,Casino,4.0,43.0,52.43,4.0
Pizza Jambon Emmental 450g Casino,Casino,4.0,43.0,145.04,12.0
2 Steaks hachés pur boeuf surgelés15%MG,Casino,1.0,9.0,3580.0,7.0
10 Steaks hachés pur boeuf surgelés  10% MG,Casino,1.0,8.0,3580.0,4.0
10 Steaks hachés pur boeuf surgelés  15% mat Gr,Casino,1.0,18.0,3580.0,7.0
10 steaks hachés pur bœuf,Casino,1.0,7.0,3580.0,1.0
4 steaks hachés Charolais,Casino,1.0,4.0,3580.0,6.0
Burgers oignon,Casino,4.0,22.0,1825.8,11.0
Mini penne poulet sauce aux champignons,Casino,4.0,23.0,49.0,4.0
Piémontaise au jambon,Casino,4.0,39.0,111.0,5.0
Piémontaise au jambon,Casino,4.0,39.0,111.0,5.0
Piémontaise au jambon,Casino,4.0,39.0,111.0,5.0
Taboulé poulet,Casino,4.0,84.0,41.65,2.0
brochettes de poulet Yakitori,"Saveurs d'ailleurs,Casino",4.0,12.0,357.7,1.0
Rillettes du Mans sans conservateur,Casino,3.0,58.0,732.6,19.0
Rillettes du Mans supérieur,Casino,3.0,48.0,732.6,19.0
Risotto poulet champignon,Casino,4.0,66.0,83.3,7.0
Rillettes de poulet saveur moutarde,Casino,3.0,20.0,411.6,18.0
Le Fabuleux Saumon façon gravelax et sa sauce à l'aneth,Casino,4.0,21.0,541.45,14.0
Lasagnes 2 saumons petits légumes,Casino,4.0,55.0,81.85,4.0
Cordon Bleu de poulet surgelés,Casino,4.0,55.0,259.7,5.0
Knacks pur porc,Casino,4.0,27.0,540.2,19.0
Knack pur porc VPF,Casino,4.0,27.0,577.2,19.0
Râpé de poulet,Casino,4.0,27.0,426.3,12.0
Râpé de jambon fumé,Casino,4.0,41.0,629.0,13.0
Rillette de saumon,Casino,4.0,35.0,350.35,4.0
Rillettes de poulet pur poulet BIO,"Casino, Casino Bio",3.0,59.0,455.7,15.0
Galettes de blé noir - Emmental Jambon,Casino,4.0,84.0,96.2,12.0
Blanc de Dinde 4 tranches,Casino,4.0,53.0,565.5,2.0
Blanc de poulet Fines herbes Qualité supérieure,Casino,4.0,53.0,436.1,3.0
Blanc de Poulet fumé au bois de hêtre,Casino,4.0,60.0,431.2,3.0
Blanc de poulet 25% de sel,Casino,4.0,43.0,431.2,0.0
Blanc de poulet supérieur doré au four,Casino,4.0,50.0,441.0,2.0
Blanc de Dinde 6 tranches,Casino,4.0,53.0,565.5,2.0
Blanc de poulet braisé,Casino,4.0,43.0,431.2,3.0
Filet de poulet doré au four 4 tranches épaisses,Casino,4.0,43.0,480.2,2.0
"Paëlla Poulet, Moules & Chorizo",Casino,4.0,41.0,73.5,4.0
"Spaghetti Bolognaise, avec petits morceaux",Famili baby Bio,3.0,73.0,286.4,-1.0
Zakia sauce bolognaise halal 400g,"Zakia Halal, Zakia",4.0,17.0,644.4,4.0
"Choux Farcis X4 Charal,",Charal,4.0,36.0,448.56,4.0
Bte 4X170G Tomate Farcie Charal,Charal,4.0,30.0,339.08,1.0
Le Pur Bœuf 5% de M.G.,Charal,1.0,8.0,3580.0,0.0
Filet de saumon bio,Bjorg,3.0,32.0,468.0,-2.0
Rillettes de Saumon Bio,Bjorg,4.0,38.0,325.0,-4.0
Émincé de Poulet 5 légumes du soleil & blé,Gayelord Hauser,4.0,27.0,98.0,0.0
Couscous poulet,Gayelord Hauser,4.0,51.0,105.84,1.0
Veau à la tomate,Gayelord Hauser,4.0,24.0,422.3,2.0
"Parmentier de boeuf, patates douces & carottes","Gayelord Hauser,bjorg et Compagnie",4.0,16.0,501.2,3.0
Sauce bolognaise,Gayelord Hauser,4.0,11.0,644.4,0.0
Rôti de dinde cuit à l'étouffée,Maître Coq,4.0,36.0,455.0,11.0
Rôti de dinde cuit,Maître Coq,4.0,31.0,455.0,13.0
Mini roti de dinde cuit,Maître Coq,4.0,42.0,455.0,13.0
Les saucisses de poulet nourri aux graines de lin,Maître Coq,4.0,26.0,411.6,3.0
Tendres de poulet legerement epices,Maître Coq,4.0,60.0,343.0,3.0
Crusty Nuggets de poulet,Maître Coq,4.0,38.0,205.8,2.0
Farce cuisinée aux morilles et au vieil armagnac,Maître Coq,4.0,49.0,318.5,18.0
Cordons bleus de poulet,Maitre Coq,4.0,33.0,473.4,6.0
Mini rôtis de volaille farce à la forestière,Maître Coq,4.0,54.0,294.0,2.0
Mini rôtis de volaille farce cuisinée,Maître Coq,4.0,41.0,294.0,2.0
Cordon bleu de poulet,Maître Coq,4.0,42.0,78.0,11.0
Cordon bleu 100% poulet x2,Maître Coq,4.0,47.0,205.1,6.0
Nuggets 100% poulet 200g,Maître Coq,4.0,32.0,318.5,3.0
Croq poulet double fromage,Maître Coq,4.0,49.0,392.0,11.0
Cordons à la bolognaise x2,Maître Coq,4.0,42.0,159.6,12.0
Cordons bleus 100% poulet x4,Maître Coq,4.0,42.0,205.1,6.0
Roti de poulet 450g,Maître Coq,4.0,32.0,382.2,11.0
Lamelles Kebab,Maître Coq,4.0,28.0,574.25,0.0
Cordons bleus 100% poulet x10,Maître Coq,4.0,46.0,193.7,6.0
Maitre coq nuggets de poulet sous atmosphere lot,Maitre coq,4.0,16.0,470.4,12.0
Pané au poulet x 10,Maître Coq,4.0,45.0,110.5,4.0
Nuggets 100% Poulet 800g,Maître Coq,4.0,37.0,470.4,5.0
Nuggets de Poulet,Maître Coq,4.0,45.0,485.1,12.0
Nuggets de poulet,Maître Coq,4.0,37.0,318.5,11.0
Rôti de dinde farci morilles et vieil armagnac,Maître Coq,4.0,26.0,637.0,11.0
Cordon bleu au poulet 1kg,Maître Coq,4.0,47.0,78.0,6.0
Les Panés de Poulet,Maître Coq,4.0,28.0,192.2,4.0
12 saucisses de volaille nature,Maître Coq,4.0,14.0,416.0,14.0
12 saucisses de volaille aux herbes,Maître Coq,4.0,13.0,409.5,16.0
12 merguez de volaille,Maître Coq,4.0,1.0,448.5,17.0
Cordons Bleus,Maitre Coq,4.0,19.0,344.5,12.0
Boudin blanc,Maitre Coq,4.0,69.0,169.0,13.0
Aiguillette de poulet thym citron,Maître Coq,4.0,45.0,455.7,0.0
Nuggets 100% Poulet 400g,Maître Coq,4.0,32.0,470.4,5.0
"Viande de poulet, garnie au jambon de dinde et au fromage fondu, panée, cuite et surgelé",Toupargel,4.0,18.0,799.9,8.0
Nuggets Box Crispy,Maître Coq,4.0,40.0,215.6,1.0
L'Escalope Cordon Bleu,Sans marque,4.0,47.0,255.78,3.0
Cuisse de poulet Bio à la provençale,Maître Coq,4.0,45.0,463.54,12.0
Saucisses de poulet Bio,Maître Coq,4.0,31.0,411.6,4.0
Chipolatas de volaille nature x5,Maître Coq,4.0,38.0,416.0,16.0
Chipolatas de volaille aux herbes x5,Maître Coq,4.0,38.0,416.0,16.0
Merguez de volaille x5,Maître Coq,4.0,5.0,416.0,17.0
Lamelles Kebab Surgelées,"Arrivé,Arrivé SAS",4.0,52.0,473.2,3.0
"4 cailles farcies aux pommes, pruneaux et poitrine fumée",Maître Coq,4.0,46.0,14.06,2.0
Donuts de poulet Fromage et bacon,Maître Coq,4.0,22.0,171.3,4.0
"Escalope cordon bleu -25% de sel, 800g",Maître Coq,4.0,33.0,233.3,4.0
"Nuggets de poulet -25% sel, 800g",Maître Coq,4.0,34.0,240.1,0.0
Rôti de dinde farci pomme pruneaux,Maître Coq,4.0,35.0,416.0,1.0
Filet de dinde en croûte aux cèpes et aux pleurotes,Maître Coq,4.0,32.0,143.0,4.0
Le Croq Donut's de Poulet au Fromage,Le Gaulois,4.0,50.0,127.4,14.0
Mini donuts de poulet 400g,Maître Coq,4.0,28.0,142.1,12.0
Nuggets de poulet -25% sel 400g,Maître Coq,4.0,34.0,240.1,0.0
"Escalope cordon bleu -25% sel, 400g",Maître Coq,4.0,33.0,493.0,4.0
Panés de Poulet façon viennoise,Maître COq,4.0,16.0,509.6,4.0
Aiguillette de poulet cornflakes (1kg),Maître Coq,4.0,40.0,641.9,0.0
Le poulet du rôtisseur avec jus de cuisson,Maître Coq,4.0,43.0,431.2,1.0
Aiguillettes de Poulet Panées,Maître CoQ,4.0,28.0,605.15,1.0
Ma potée à mijoter de volaille,Maître Coq,4.0,23.0,136.5,4.0
Viande 100% Poulet NUGGETS,Maitre Coq,4.0,32.0,470.4,5.0
Paupiette de dinde Nature,Maître Coq,4.0,51.0,572.0,8.0
20 saucisses de volaille nature,Maître Coq,4.0,14.0,416.0,15.0
20 saucisses de volailles aux herbes,Maître Coq,4.0,14.0,416.0,16.0
Merguez de volaille,Maître Coq,4.0,1.0,416.0,17.0
Brochette de dinde x8,Maître Coq,4.0,45.0,552.5,-3.0
Brochettes de dinde extra tendre x8,Maître Coq,4.0,44.0,591.5,-1.0
Brochettes de dinde extra tendre mexicaine x8,Maître Coq,4.0,44.0,585.0,-4.0
Brochettes de dinde extra tendre paprika x8,Maître Coq,4.0,44.0,585.0,-3.0
Brochettes de dinde extra tendre x4,Maître Coq,4.0,44.0,591.5,-1.0
Brochettes de dinde extra tendre mexicaine x4,Maître Coq,4.0,44.0,585.0,-4.0
Brochettes de dinde extra tendre paprika,Maître Coq,4.0,44.0,585.0,-3.0
Aiguillettes recette tomates origan,Maître Coq,4.0,45.0,450.8,-3.0
Coq ailes grillé,Maître Coq,4.0,50.0,392.0,2.0
Escalope de dinde,Maître Coq,4.0,43.0,195.0,-6.0
Brochettes de dinde nature x4,Maître Coq,4.0,45.0,552.5,-3.0
Brochette de dinde poivrons x12,Maître Coq,4.0,45.0,552.5,-3.0
Nuggets de poulet aux pépites de fromage fondu,Maître Coq,4.0,40.0,205.8,5.0
Haché de Poulet Rôti,Maître Coq,4.0,46.0,343.0,2.0
Hachés de Poulet rôtis façon Pizza,Maître Coq,4.0,28.0,274.4,6.0
Le haché rond spécial Burger de poulet,Maître Coq,4.0,44.0,254.8,13.0
Wings de poulet croustillant,Maître Coq,4.0,22.0,656.6,11.0
Plateau spécial Plancha,Maître Coq,4.0,40.0,320.7,1.0
Donuts de poulet 800g,Maître Coq,4.0,27.0,142.1,6.0
L’extra tendre de poulet,Maitre Coq,4.0,45.0,465.5,-3.0
L'extra tendre de dinde,Maître Coq,4.0,22.0,585.0,-3.0
Plateau des supporters France,Maître Coq,4.0,27.0,318.5,11.0
Aiguillettes recette huile d'olive romarin,Maître Coq,4.0,44.0,441.0,-3.0
Hauts de cuisse de poulet paprika (Les marinés à coeur),Maître Coq,4.0,45.0,455.7,13.0
Rôti de dinde farci aux figues et aux marrons,Maître Coq,3.0,34.0,416.0,7.0
Rôti de dinde farci à la forestière,Maître Coq,4.0,28.0,325.0,1.0
Extra cordon bleu emmental fondu et bacon,Maître Coq,4.0,45.0,535.75,4.0
L'Extra Cordon Blanc (x 2),Maître CoQ,4.0,45.0,267.05,4.0
L'Extra Cordon Rouge (x 2),Maître CoQ,4.0,45.0,1164.5,5.0
Nuggets de blanc de poulet 200g étui,Maître Coq,4.0,46.0,539.0,2.0
Escalope cordon bleu 200g étui,Maître Coq,4.0,32.0,256.45,11.0
"Nuggets de filet de poulet en barquette cookbox  , 270g",Maître CoQ,4.0,45.0,220.5,2.0
Aiguillettes de poulet croustillantes 270g,Maître Coq,4.0,40.0,298.9,2.0
Lamelles de volaille spécial Kebab,Maître Coq,4.0,60.0,473.2,3.0
Cordons issus de volaille fermière bio,Maître Coq,4.0,53.0,333.2,4.0
Cordon des supporters Royaume-Uni (Bacon cheddar),Maître Coq,4.0,33.0,445.1,11.0
Cordon des supporters Espagne (Chorizo),Maître Coq,4.0,33.0,433.4,11.0
Cordon des supporters France (emmental fondu),Maître Coq,4.0,33.0,311.7,13.0
Cordon des supporters Russie (ail et persil),Maître Coq,4.0,33.0,436.65,12.0
Roti de dinde BBC -25% sel,Maître Coq,4.0,48.0,559.0,1.0
2 cuisses de volailles cuisinées en confit aux épices douces bio,Maître Coq,4.0,52.0,333.2,2.0
Gourmandises de volaille figue entière et poitrine fumée,Maître Coq,4.0,42.0,59.2,2.0
Gourmandises de volaille pruneau entier et poitrine fumée,Maître Coq,4.0,42.0,59.2,1.0
Donuts de poulet aux pépites de fromage fondu,Maître Coq,4.0,22.0,142.1,5.0
Cordon de poulet spécial Vendée Globe,Maitre Coq,4.0,46.0,382.2,13.0
Saucisse de toulouse tradition,Serrault,4.0,21.0,637.14,16.0
Saucisse de Toulouse,Maison Serrault,4.0,-8.0,637.14,16.0
Saucisse de toulouse vpf,Serrault,4.0,13.0,637.14,16.0
Merguez,Maison Serrault,4.0,3.0,2398.6,21.0
Saucisse de Toulouse Tradition,"Maison Serrault,Serrault",4.0,21.0,637.14,16.0
Chipolatas tradition,Maison Serrault,4.0,22.0,637.14,16.0
Saucisse de Toulouse cuite,Maison Serrault,4.0,-8.0,688.2,12.0
Véritable merguez,Maison Serrault,4.0,5.0,2398.6,22.0
Merguez,,4.0,5.0,2398.6,22.0
Croissants au jambon,"Pierre Martinet, Pierre Schmidt, Les créations de Pierre",4.0,36.0,114.7,19.0
2 Friands Royaux,Notre selection,4.0,9.0,377.4,20.0
Flammekueche,Pierre Schmidt,4.0,53.0,168.72,13.0
Flam'Fine,Pierre Schmidt,4.0,53.0,54.02,16.0
Flammekueche,Pierre Schmidt,4.0,54.0,95.46,14.0
"Mini Flammekueche Aux Lardons Et Oignons Pierre Schmidt,",Pierre schmidt,4.0,49.0,129.5,13.0
Flammekueche L'Originale,pierre schmidt,4.0,54.0,88.8,12.0
Croissants au jambon emmental,Pierre Schmidt,4.0,25.0,108.78,19.0
Saucisson sec de porc et de sanglier,Chillet,4.0,17.0,592.0,35.0
La Strasbourg,Stoeffler,4.0,32.0,703.2,20.0
Francfort,Stoeffler,4.0,48.0,503.2,20.0
Knack D'Alsace Tradition,Pierre Schmidt,4.0,3.0,876.7,21.0
Knack de volaille,Pierre Schmidt,4.0,27.0,362.6,14.0
Cervelas de Volaille,Pierre Schmidt,4.0,41.0,279.3,15.0
Knack d’alsace Zero Nitrite sans conservateur,LES CREATIONS DE PIERRE,4.0,37.0,584.6,19.0
Knacks d'Alsace 4 pièces,Pierre Schmidt,4.0,6.0,683.96,21.0
"Knacks D'alsace, 10 pièces",Pierre Schmidt,4.0,9.0,683.96,21.0
Schmidt pate en croute tranche,Pierre Schmidt,4.0,-12.0,259.0,18.0
Saucisses de Strasbourg,Sans marque,4.0,9.0,481.0,23.0
Saucisses de Lapin,Lionor,4.0,20.0,623.7,3.0
Saucisses de Poulet saveur Asperge,Lionor,4.0,3.0,450.8,13.0
Le petit Gauchnot,PHILIPPE WAGNER,4.0,36.0,658.6,14.0
Dès de jambon cuit supérieur,PHILIPPE WAGNER,4.0,41.0,658.6,4.0
Jambon Le Comtois,Philippe Wagner,4.0,46.0,658.6,11.0
Quiche lorraine,Marie,4.0,19.0,46.62,23.0
Ravioli Jambon Fromage,Lustucru,4.0,50.0,14.8,6.0
"Torti Carbonara, LunchBox","Lustucru Sélection,LunchBox",4.0,64.0,148.0,6.0
"Tortellini Carbonara, LunchBox","Lustucru Sélection,LunchBox",4.0,64.0,155.4,8.0
Lunch Box - Penne Saumon,"Lustucru,Sélection Lustucru",4.0,24.0,22.0,6.0
Ravioli Jambon Emmental,Lustucru,4.0,54.0,14.8,6.0
Lunch Box Serpentini Poulet Provençal,"Lustucru Sélection,LunchBox",4.0,37.0,470.4,1.0
Croque Extra Jambon Fromage,Lustucru,4.0,38.0,177.6,13.0
Tortellini poulet crėme,Lustucru,4.0,28.0,33.81,11.0
Ravioli Tartiflette recette fromagère,Lustucru,4.0,55.0,70.3,14.0
Fusilli poulet crème et moelleux au chocolat,Lustucru,4.0,23.0,32.83,6.0
Lustucru box serpentini sauce raclette 360g,"Lustucru, Lustucru selection",4.0,50.0,35.52,6.0
Box serpentini saumon 360g,"Lustucru, Lustucru selection",4.0,34.0,28.95,4.0
Lustucru box serpentini carbonara 360g,"Lustucru,Lustucru selection",4.0,74.0,68.82,6.0
Croque à Poêler Emmental,Lustucru,4.0,49.0,118.4,15.0
Croque à poêler Comté Pain aux Graines,Lustucru,4.0,49.0,125.8,15.0
Croque à Poêler - Chèvre - Pain aux Graines,Lustucru,4.0,28.0,118.4,17.0
Croque a Poeler Emmental,Lustucru,4.0,23.0,118.4,15.0
Gnocchi à Poeler Extra Fromage Jambon,Lustucru,4.0,82.0,33.3,11.0
Gnocchi à Poeler Extra Fromage Jambon,Lustucru,4.0,82.0,33.3,11.0
Gnocchi Lardons Creme,Lustucru,4.0,77.0,66.6,7.0
Gnocchi extra cheddar bacon 280g lustucru,"lustucru, Lustucru selection",4.0,81.0,29.6,11.0
Girasoli Poulet girolles,Lustucru,4.0,27.0,50.47,13.0
Linguine Poulet Emincé Tomates Pignons de Pin,Lustucru,4.0,37.0,32.83,22.0
Tortellini Bacon fumé Chèvre,Lustucru,4.0,7.0,44.4,9.0
Lustucru ravioli jambon 300g x8,"Lustucru,Lustucru Sélection",4.0,60.0,14.8,12.0
Jambon beurre,Sodebo,4.0,30.0,629.0,17.0
3 jambon supérieur cheddar + 1 cookie ,Sodebo,4.0,32.0,281.2,12.0
PastaBOX (Fusilli à la Carbonara aux pâtes fraîches) + 33 % Gratuit,"Sodebo,PastaBOX",4.0,50.0,229.4,8.0
AsianBox Poulet legumes croquants & curry vert,Sodebo,4.0,27.0,68.6,2.0
XtremBox - Radiatori Poulet Sweet Curry,Sodebo,4.0,20.0,102.9,4.0
Xtrembox radiatori poulet bacon,"Sodebo,pasta xtrem",4.0,28.0,54.0,4.0
Dolce Vizza,Sodebo,4.0,28.0,207.2,12.0
La Pizz - Jambon Emmental,Sodebo,4.0,45.0,273.8,14.0
La Pizza Style chiffonnade de Jambon Emmental,Sodebo,4.0,45.0,177.6,13.0
La Pizza - Jambon Emmental,Sodebo,4.0,44.0,214.6,12.0
"La Pizz, Jambon emmental",Sodebo,4.0,54.0,214.6,12.0
La Pizz - Jambon Emmental,Sodebo,4.0,54.0,214.6,12.0
La Pizz Jambon Emmental (2+1 gratuite),Sodebo,4.0,55.0,214.6,12.0
La Pizz - Jambon Champignons de Paris,"Sodebo,la pizz",4.0,54.0,140.6,7.0
La Pizz - Chèvre affiné Lardons,"Sodebo,la pizz",4.0,45.0,111.0,12.0
